customer_id;customer_type;loan_account_number;loan_status_code;days_past_due;final_maturity_date;total_installment_count;outstanding_installment_count;paid_installment_count;first_payment_date;original_loan_amount;outstanding_principal_balance;nominal_interest_rate;total_interest_amount;kkdf_rate;kkdf_amount;bsmv_rate;bsmv_amount;grace_period_months;installment_frequency;loan_start_date;loan_closing_date;insurance_included;customer_district_code;customer_province_code;internal_rating;external_rating
CUST_11063;I;LOAN_017776;A;0;20251015;8;4;5;20250215;18920;10930;54.76;309.41;15.61;52.31;15.27;52.55;0;1;20250115;;E;DISTRICT_B;PROVINCE_7;1;1565
CUST_11063;I;LOAN_017777;A;0;20251020;8;4;5;20250220;9660;4450;57.77;133.95;15.35;20.05;14.80;17.40;0;1;20250120;;E;DISTRICT_B;PROVINCE_7;1;1618
CUST_11063;I;LOAN_017778;A;0;20251113;8;4;3;20250315;10550;5710;49.67;218.12;13.50;33.87;15.76;33.89;0;1;20250213;;E;DISTRICT_B;PROVINCE_7;14;1615
CUST_11063;I;LOAN_017779;A;0;20251001;8;3;6;20250201;9850;3910;54.38;39.74;14.40;5.35;13.93;5.11;0;1;20250101;;E;DISTRICT_B;PROVINCE_7;12;1524
CUST_11063;I;LOAN_017780;A;0;20251124;9;4;4;20250426;10880;6180;57.70;119.46;15.43;20.68;14.28;17.83;0;1;20250217;;E;DISTRICT_B;PROVINCE_7;11;1636
CUST_11063;I;LOAN_017781;A;0;20251029;9;4;4;20250430;11430;5730;57.00;71.38;14.37;11.52;13.68;10.40;0;1;20250121;;E;DISTRICT_B;PROVINCE_7;1;982
CUST_11064;I;LOAN_017782;A;0;20260303;12;8;3;20250503;79790;58650;53.58;529.92;14.41;72.14;14.56;75.65;0;1;20250228;;E;DISTRICT_B;PROVINCE_14;14;881
CUST_11065;I;LOAN_017783;A;0;20251016;9;3;4;20250216;5730;2220;55.00;86.60;15.00;13.64;16.49;13.00;0;1;20250116;;H;DISTRICT_B;PROVINCE_17;15;1177
CUST_11065;I;LOAN_017784;A;0;20251017;9;3;5;20250217;4970;2890;49.24;65.72;15.88;12.02;16.39;11.18;0;1;20250117;;H;DISTRICT_B;PROVINCE_17;3;1835
CUST_11065;I;LOAN_017785;A;0;20251015;9;4;5;20250215;11410;4460;56.57;167.59;15.17;23.11;13.88;27.37;0;1;20250115;;H;DISTRICT_B;PROVINCE_17;2;980
CUST_11066;I;LOAN_017786;A;0;20260220;13;8;4;20250322;134410;84840;48.11;2210.14;16.47;270.36;13.51;321.46;0;1;20250220;;E;DISTRICT_B;PROVINCE_14;5;988
CUST_11067;I;LOAN_017787;A;0;20260331;12;8;2;20250430;103180;89700;55.62;1235.83;14.12;197.03;15.11;197.05;0;1;20250331;;E;DISTRICT_B;PROVINCE_6;3;1456
CUST_11067;I;LOAN_017788;A;0;20260406;9;8;0;20250804;72160;65920;95.32;560.75;14.39;87.25;14.34;81.54;0;1;20250707;;H;DISTRICT_B;PROVINCE_6;15;1231
CUST_11068;I;LOAN_017789;A;0;20260410;11;9;2;20250510;131780;128440;53.90;5405.15;15.52;823.26;14.91;754.12;0;1;20250410;;E;DISTRICT_B;PROVINCE_7;7;1833
CUST_11069;I;LOAN_017790;A;0;20260221;12;8;3;20250323;135260;118290;54.67;2446.89;15.82;367.06;15.31;429.49;0;1;20250221;;E;DISTRICT_B;PROVINCE_7;6;1150
CUST_11069;I;LOAN_017791;A;0;20260112;9;6;2;20250514;54750;49330;54.15;1431.18;15.77;264.14;14.38;202.28;0;1;20250414;;E;DISTRICT_B;PROVINCE_7;9;882
CUST_11070;I;LOAN_017792;A;0;20251223;9;5;3;20250425;19170;12910;49.10;252.82;13.70;40.17;15.97;43.50;0;1;20250325;;E;DISTRICT_B;PROVINCE_8;10;1054
CUST_11071;I;LOAN_017793;A;0;20260401;12;9;2;20250501;11050;8940;56.54;113.75;16.43;14.33;14.12;16.72;0;1;20250409;;H;DISTRICT_B;PROVINCE_6;2;1407
CUST_11072;I;LOAN_017794;A;0;20260329;11;8;3;20250428;121940;123600;51.32;1624.87;14.54;317.02;16.04;302.40;0;1;20250329;;E;DISTRICT_B;PROVINCE_1;5;1415
CUST_11073;I;LOAN_017795;A;0;20260415;12;9;2;20250515;148720;148920;57.65;4773.55;14.03;870.76;14.41;676.40;0;1;20250415;;E;DISTRICT_B;PROVINCE_7;7;1754
CUST_11074;I;LOAN_017796;A;0;20260311;11;9;2;20250411;78990;59150;58.83;2967.63;14.31;409.34;15.03;417.77;0;1;20250311;;E;DISTRICT_B;PROVINCE_23;7;1686
CUST_11075;I;LOAN_017797;A;0;20250905;4;1;2;20250507;74480;30160;57.37;111.09;14.87;17.55;14.25;15.01;0;1;20250407;;E;DISTRICT_B;PROVINCE_12;7;1030
CUST_11076;I;LOAN_017798;A;0;20260326;11;8;2;20250426;150370;147500;51.04;2795.95;16.39;359.70;14.24;317.75;0;1;20250312;;E;DISTRICT_B;PROVINCE_7;4;1263
CUST_11077;I;LOAN_017799;A;0;20260319;10;9;2;20250419;50860;43940;48.51;1045.85;15.78;196.00;15.74;183.61;0;1;20250319;;E;DISTRICT_B;PROVINCE_10;6;1698
CUST_11078;I;LOAN_017800;A;0;20260225;11;7;4;20250328;53540;41550;59.60;719.70;13.51;100.48;14.21;99.43;0;1;20250225;;E;DISTRICT_B;PROVINCE_7;13;1331
CUST_11078;I;LOAN_017801;A;0;20260114;10;7;4;20250214;27340;18580;52.96;721.27;16.10;107.11;15.03;98.81;0;1;20241231;;E;DISTRICT_B;PROVINCE_7;9;1130
CUST_11079;I;LOAN_017802;A;0;20251216;12;5;6;20250116;110070;56870;57.96;1683.34;14.16;262.17;13.64;301.07;0;1;20241216;;E;DISTRICT_B;PROVINCE_77;10;1366
CUST_11080;I;LOAN_017803;A;0;20251212;8;5;3;20250414;60280;39750;53.52;1481.11;15.25;219.54;14.41;236.97;0;1;20250314;;E;DISTRICT_B;PROVINCE_15;1;1383
CUST_11081;I;LOAN_017804;A;0;20260323;12;9;3;20250423;67830;51970;53.73;1132.56;14.74;166.45;14.27;141.45;0;1;20250323;;E;DISTRICT_B;PROVINCE_6;1;1207
CUST_11082;I;LOAN_017805;A;0;20251214;8;5;3;20250416;33490;20810;54.85;889.12;15.83;116.06;14.45;102.54;0;1;20250302;;E;DISTRICT_B;PROVINCE_3;6;835
CUST_11083;I;LOAN_017806;A;0;20260122;9;6;2;20250524;8280;7180;55.86;173.04;15.37;23.63;15.76;23.86;0;1;20250424;;E;DISTRICT_B;PROVINCE_6;11;1054
CUST_11083;I;LOAN_017807;A;0;20260127;12;6;5;20250226;64230;48140;91.38;1467.81;14.14;216.94;15.00;214.90;0;1;20250127;;H;DISTRICT_B;PROVINCE_6;3;1074
CUST_11083;I;LOAN_017808;A;0;20260120;9;6;1;20250522;58240;47500;52.06;1258.73;14.83;179.71;14.11;167.86;0;1;20250422;;E;DISTRICT_B;PROVINCE_6;13;1547
CUST_11084;I;LOAN_017809;A;0;20251031;3;2;0;20250831;6120;5210;52.03;137.77;13.98;20.27;13.70;18.90;0;1;20250624;;H;DISTRICT_B;PROVINCE_15;13;1430
CUST_11085;I;LOAN_017810;A;0;20260211;9;8;1;20250613;1430;1200;62.18;60.40;14.71;8.48;16.49;8.79;0;1;20250514;;H;DISTRICT_B;PROVINCE_7;3;1319
CUST_11086;I;LOAN_017811;A;0;20260318;8;8;0;20250719;2510;2000;56.60;83.35;14.57;10.01;15.12;9.38;0;1;20250619;;H;DISTRICT_B;PROVINCE_14;12;1611
CUST_11087;I;LOAN_017812;A;0;20260318;11;9;2;20250418;19860;14670;56.66;446.08;16.06;67.90;15.77;80.04;0;1;20250318;;E;DISTRICT_B;PROVINCE_6;7;1839
CUST_11088;I;LOAN_017813;A;0;20260227;11;7;3;20250330;16000;9900;55.26;157.01;14.37;22.13;16.25;23.56;0;1;20250227;;E;DISTRICT_B;PROVINCE_6;5;1231
CUST_11088;I;LOAN_017814;A;0;20260413;10;10;1;20250513;32250;29130;56.30;1000.40;15.09;164.04;15.45;168.42;0;1;20250413;;E;DISTRICT_B;PROVINCE_6;9;1507
CUST_11089;I;LOAN_017815;A;0;20260306;10;7;4;20250406;31550;30880;47.11;104.28;15.35;18.16;16.40;18.27;0;1;20250306;;E;DISTRICT_B;PROVINCE_1;5;930
CUST_11090;I;LOAN_017816;A;0;20251204;5;4;1;20250707;10940;8560;50.94;33.26;15.20;5.92;13.51;6.04;0;1;20250606;;H;DISTRICT_B;PROVINCE_2;10;1808
CUST_11091;I;LOAN_017817;A;0;20251208;10;5;5;20250108;15580;8520;56.32;356.41;16.39;67.63;15.58;52.28;0;1;20241208;;E;DISTRICT_B;PROVINCE_7;10;1371
CUST_11092;I;LOAN_017818;A;0;20260415;12;10;2;20250515;167240;123610;48.47;4123.78;16.19;669.11;15.57;621.14;0;1;20250415;;E;DISTRICT_B;PROVINCE_29;10;904
CUST_11092;I;LOAN_017819;A;0;20260415;12;9;1;20250515;66700;69850;50.06;2469.98;13.63;332.24;14.49;358.12;0;1;20250415;;E;DISTRICT_B;PROVINCE_29;6;1647
CUST_11093;I;LOAN_017820;A;0;20260316;12;9;3;20250416;51550;41560;50.68;1387.12;15.53;209.91;15.08;217.40;0;1;20250315;;E;DISTRICT_B;PROVINCE_23;8;1671
CUST_11093;I;LOAN_017821;A;0;20260415;12;9;2;20250515;32710;26170;50.88;881.14;15.64;128.81;14.60;153.01;0;1;20250415;;E;DISTRICT_B;PROVINCE_23;2;918
CUST_11094;I;LOAN_017822;A;0;20260402;12;9;2;20250502;51220;35980;63.77;415.20;13.71;72.77;14.02;71.31;0;1;20250402;;E;DISTRICT_B;PROVINCE_36;1;1556
CUST_11095;I;LOAN_017823;A;0;20260111;10;6;4;20250211;72730;41550;47.43;1559.30;14.42;265.26;14.79;228.11;0;1;20250111;;E;DISTRICT_B;PROVINCE_14;3;945
CUST_11095;I;LOAN_017824;A;0;20251213;13;6;5;20250113;32230;21250;58.45;779.79;14.56;107.70;14.10;93.76;0;1;20241213;;E;DISTRICT_B;PROVINCE_14;8;925
CUST_11096;I;LOAN_017825;A;0;20260115;11;6;4;20250215;112020;79170;59.04;2779.54;13.89;389.25;16.16;349.25;0;1;20250115;;E;DISTRICT_B;PROVINCE_1;3;1795
CUST_11097;I;LOAN_017826;A;0;20251215;11;5;6;20250115;95360;61060;54.68;1772.20;16.30;259.10;14.43;275.44;0;1;20241215;;E;DISTRICT_B;PROVINCE_36;6;1736
CUST_11098;I;LOAN_017827;A;0;20251208;9;5;3;20250410;1660;1070;47.10;42.89;14.79;7.07;14.21;7.45;0;1;20250310;;E;DISTRICT_B;PROVINCE_1;4;1624
CUST_11099;I;LOAN_017828;A;0;20260320;11;8;2;20250420;25290;22640;54.02;678.16;15.16;97.59;15.94;101.15;0;1;20250306;;E;DISTRICT_B;PROVINCE_8;8;968
CUST_11100;I;LOAN_017829;A;0;20251213;7;5;2;20250515;59730;44040;51.64;1588.15;15.03;277.88;15.64;272.94;0;1;20250415;;E;DISTRICT_B;PROVINCE_42;3;1716
CUST_11101;I;LOAN_017830;A;0;20260304;11;7;3;20250404;56790;33090;52.54;280.75;16.44;33.66;15.63;38.83;0;1;20250304;;E;DISTRICT_B;PROVINCE_1;13;1209
CUST_11102;I;LOAN_017831;A;0;20260317;12;8;2;20250417;116700;76610;46.82;2697.21;13.54;386.60;13.98;340.10;0;1;20250317;;E;DISTRICT_B;PROVINCE_24;15;805
CUST_11103;I;LOAN_017832;A;0;20251002;2;3;0;20250802;15210;16930;52.17;158.69;13.56;18.43;13.91;21.98;0;1;20250703;;H;DISTRICT_B;PROVINCE_19;1;818
CUST_11104;I;LOAN_017833;A;0;20260104;9;5;2;20250506;92410;77410;45.21;320.53;16.42;41.34;15.32;38.97;0;1;20250406;;E;DISTRICT_B;PROVINCE_29;2;1729
CUST_11105;I;LOAN_017834;A;0;20251214;12;6;6;20250114;79610;34750;49.48;1200.48;15.74;209.01;16.22;181.84;0;1;20241214;;E;DISTRICT_B;PROVINCE_37;12;1706
CUST_11106;I;LOAN_017835;A;0;20251028;5;4;2;20250530;65540;45760;54.08;751.26;14.75;98.03;13.90;127.89;0;1;20250501;;E;DISTRICT_B;PROVINCE_7;3;1234
CUST_11106;I;LOAN_017836;A;0;20260401;12;9;2;20250501;98300;70760;61.08;828.71;16.12;164.97;15.88;153.99;0;1;20250401;;E;DISTRICT_B;PROVINCE_7;14;1262
CUST_11107;I;LOAN_017837;A;0;20251213;11;5;6;20250113;142930;71060;53.31;2428.50;15.66;433.14;16.30;390.37;0;1;20241213;;E;DISTRICT_B;PROVINCE_10;7;1767
CUST_11108;I;LOAN_017838;A;0;20260324;11;9;2;20250424;59260;55560;45.30;1045.54;15.39;145.38;15.52;159.44;0;1;20250324;;E;DISTRICT_B;PROVINCE_28;14;800
CUST_11108;I;LOAN_017839;A;0;20260321;11;8;2;20250421;151050;103640;50.89;3191.89;14.60;455.97;16.06;498.31;0;1;20250321;;E;DISTRICT_B;PROVINCE_28;10;1616
CUST_11109;I;LOAN_017840;A;0;20251212;11;6;5;20250112;199450;115600;47.30;3238.43;14.91;537.17;14.54;616.61;0;1;20241212;;E;DISTRICT_B;PROVINCE_1;9;1620
CUST_11110;I;LOAN_017841;A;0;20260404;11;9;2;20250504;86800;69700;58.24;616.59;15.16;85.40;15.75;94.91;0;1;20250404;;E;DISTRICT_B;PROVINCE_25;1;1307
CUST_11111;I;LOAN_017842;A;0;20260126;11;7;5;20250225;37220;23580;47.24;405.82;15.56;55.41;13.59;63.26;0;1;20250126;;E;DISTRICT_B;PROVINCE_7;14;1779
CUST_11112;I;LOAN_017843;A;0;20251012;9;3;5;20250112;102250;43740;52.70;1957.13;15.65;305.21;14.75;247.03;0;1;20241212;;E;DISTRICT_B;PROVINCE_49;15;1698
CUST_11113;I;LOAN_017844;A;0;20260331;10;8;3;20250430;157780;130650;55.38;2009.79;15.15;286.25;14.21;299.87;0;1;20250331;;E;DISTRICT_B;PROVINCE_18;15;1312
CUST_11114;I;LOAN_017845;A;0;20260326;12;8;2;20250426;144900;116120;53.16;2524.44;14.81;383.48;15.69;325.19;0;1;20250327;;E;DISTRICT_B;PROVINCE_12;15;1386
CUST_11115;I;LOAN_017846;A;0;20260404;13;8;2;20250504;44230;36000;48.26;268.93;13.78;41.12;16.00;41.05;0;1;20250404;;E;DISTRICT_B;PROVINCE_34;9;1754
CUST_11116;I;LOAN_017847;A;0;20260114;9;7;2;20250516;32380;32850;47.85;938.43;15.96;144.89;16.47;131.46;0;1;20250416;;E;DISTRICT_B;PROVINCE_7;11;847
CUST_11116;I;LOAN_017848;A;0;20251231;9;5;3;20250502;28140;23640;64.38;249.29;15.52;40.63;13.87;42.76;0;1;20250402;;E;DISTRICT_B;PROVINCE_7;14;1747
CUST_11117;I;LOAN_017849;A;0;20260415;12;9;1;20250515;19360;16100;47.59;532.23;13.79;86.84;15.34;78.22;0;1;20250415;;E;DISTRICT_B;PROVINCE_69;7;1830
CUST_11118;I;LOAN_017850;A;0;20251219;12;6;6;20250119;64810;32210;52.29;988.22;14.84;150.06;14.89;136.88;0;1;20241219;;E;DISTRICT_B;PROVINCE_6;9;992
CUST_11119;I;LOAN_017851;A;0;20260326;10;9;2;20250426;150920;141690;50.43;2427.59;16.50;399.09;16.19;395.06;0;1;20250326;;E;DISTRICT_B;PROVINCE_7;15;1088
CUST_11120;I;LOAN_017852;A;0;20260117;9;6;1;20250519;117000;88640;62.74;3267.45;16.40;467.10;15.70;484.88;0;1;20250404;;E;DISTRICT_B;PROVINCE_7;6;1626
CUST_11121;I;LOAN_017853;A;0;20260414;12;10;1;20250514;69980;53300;53.29;2006.76;15.53;370.31;14.44;303.83;0;1;20250414;;E;DISTRICT_B;PROVINCE_23;4;1245
CUST_11122;I;LOAN_017854;A;0;20260224;11;8;4;20250326;166950;121840;44.96;2131.91;15.87;253.67;14.14;255.83;0;1;20250224;;E;DISTRICT_B;PROVINCE_1;11;1297
CUST_11123;I;LOAN_017855;A;0;20260318;11;8;3;20250418;86480;57110;48.70;1948.45;14.14;267.54;13.93;257.23;0;1;20250318;;E;DISTRICT_B;PROVINCE_12;11;1196
CUST_11123;I;LOAN_017856;A;0;20260412;11;9;1;20250512;27690;22820;66.66;1078.48;14.60;198.84;15.35;194.11;0;1;20250412;;H;DISTRICT_B;PROVINCE_12;8;1732
CUST_11124;I;LOAN_017857;A;0;20260316;12;9;2;20250416;203280;146770;47.83;5180.08;14.09;848.52;14.91;754.18;0;1;20250316;;E;DISTRICT_B;PROVINCE_30;5;1059
CUST_11125;I;LOAN_017858;A;0;20260323;11;9;3;20250423;133830;90950;56.38;2427.81;15.80;323.99;16.36;322.47;0;1;20250323;;E;DISTRICT_B;PROVINCE_22;14;1238
CUST_11126;I;LOAN_017859;A;0;20251230;8;5;2;20250501;98470;67810;59.79;1048.84;13.71;160.47;14.07;149.97;0;1;20250401;;E;DISTRICT_B;PROVINCE_6;12;1320
CUST_11127;I;LOAN_017860;A;0;20260204;8;7;1;20250606;33060;23660;56.23;106.23;15.28;17.43;14.31;17.28;0;1;20250501;;E;DISTRICT_B;PROVINCE_8;15;865
CUST_11128;I;LOAN_017861;A;0;20260313;11;8;2;20250413;92390;77590;50.97;2942.43;16.01;396.94;14.50;494.96;0;1;20250313;;E;DISTRICT_B;PROVINCE_15;10;1894
CUST_11129;I;LOAN_017862;A;0;20260108;12;7;5;20250208;138310;87080;57.99;3533.62;16.04;593.27;15.55;579.31;0;1;20241225;;E;DISTRICT_B;PROVINCE_57;8;1033
CUST_11130;I;LOAN_017863;A;0;20260320;10;8;2;20250420;27590;22620;50.87;722.11;15.34;89.47;14.30;84.41;0;1;20250320;;E;DISTRICT_B;PROVINCE_7;14;1827
CUST_11131;I;LOAN_017864;A;0;20260415;11;10;2;20250515;140400;140100;55.32;4723.50;15.21;701.99;16.37;730.98;0;1;20250415;;E;DISTRICT_B;PROVINCE_6;8;1798
CUST_11132;I;LOAN_017865;A;0;20260304;11;8;3;20250404;93470;83690;49.87;542.77;15.31;80.69;14.61;83.00;0;1;20250304;;E;DISTRICT_B;PROVINCE_7;4;1765
CUST_11133;I;LOAN_017866;A;0;20251217;9;5;2;20250419;189680;114540;51.61;3202.12;15.40;530.69;14.62;563.12;0;1;20250319;;E;DISTRICT_B;PROVINCE_77;9;1890
CUST_11134;I;LOAN_017867;A;0;20260105;9;5;2;20250507;19280;13410;51.52;46.35;14.46;5.80;15.88;5.37;0;1;20250407;;E;DISTRICT_B;PROVINCE_30;6;1384
CUST_11134;I;LOAN_017868;A;0;20251212;8;5;2;20250414;20160;15390;50.62;524.84;15.17;68.19;15.31;84.99;0;1;20250314;;E;DISTRICT_B;PROVINCE_30;3;1047
CUST_11135;I;LOAN_017869;A;0;20260330;11;8;2;20250429;22690;21890;61.25;323.52;13.51;56.78;14.19;58.21;0;1;20250330;;H;DISTRICT_B;PROVINCE_7;12;847
CUST_11136;I;LOAN_017870;A;0;20251226;12;5;5;20250126;67820;43500;56.03;624.98;14.65;108.26;15.77;113.25;0;1;20241222;;H;DISTRICT_B;PROVINCE_23;15;1062
CUST_11137;I;LOAN_017871;A;0;20251201;11;5;7;20250101;111450;62450;52.55;525.45;14.36;73.33;15.10;76.84;0;1;20241201;;E;DISTRICT_B;PROVINCE_1;15;1606
CUST_11138;I;LOAN_017872;A;0;20260304;11;7;4;20250404;15910;9890;48.37;68.36;14.45;11.66;15.83;10.06;0;1;20250301;;H;DISTRICT_B;PROVINCE_8;7;1175
CUST_11139;I;LOAN_017873;A;0;20251008;8;4;4;20250208;9980;5700;56.14;259.75;13.51;37.47;15.09;34.18;0;1;20250108;;E;DISTRICT_B;PROVINCE_7;5;1447
CUST_11139;I;LOAN_017874;A;0;20260117;11;6;5;20250519;10230;8950;55.63;263.93;13.68;40.20;14.24;30.39;0;1;20250102;;E;DISTRICT_B;PROVINCE_7;3;1457
CUST_11140;I;LOAN_017875;A;0;20251214;12;6;5;20250114;72680;41420;49.85;1338.69;16.08;202.69;14.96;199.64;0;1;20241204;;E;DISTRICT_B;PROVINCE_29;13;1250
CUST_11141;I;LOAN_017876;A;0;20251205;9;4;3;20250407;100320;55640;56.48;154.98;15.11;21.58;14.15;21.54;0;1;20250321;;E;DISTRICT_B;PROVINCE_7;1;1397
CUST_11142;I;LOAN_017877;A;0;20260303;12;8;4;20250403;89190;73360;52.53;599.75;14.35;102.18;13.88;88.42;0;1;20250303;;E;DISTRICT_B;PROVINCE_10;3;1659
CUST_11143;I;LOAN_017878;A;0;20260301;12;8;3;20250401;13430;10040;62.42;149.73;14.22;22.71;13.71;22.81;0;1;20250226;;H;DISTRICT_B;PROVINCE_14;9;1258
CUST_11144;I;LOAN_017879;A;0;20260406;12;9;3;20250506;75600;60920;55.52;286.62;14.57;46.10;15.87;48.60;0;1;20250406;;E;DISTRICT_B;PROVINCE_11;14;1663
CUST_11145;I;LOAN_017880;A;0;20260124;11;7;5;20250224;55370;36620;54.61;651.78;13.76;100.75;14.68;104.69;0;1;20250121;;E;DISTRICT_B;PROVINCE_7;1;1170
CUST_11145;I;LOAN_017881;A;0;20260317;12;9;3;20250417;105850;70510;50.08;2725.85;15.81;431.12;16.01;413.19;0;1;20250317;;E;DISTRICT_B;PROVINCE_7;2;908
CUST_11146;I;LOAN_017882;A;0;20251230;8;5;3;20250501;24120;18330;57.42;239.94;15.67;30.10;13.95;32.87;0;1;20250401;;E;DISTRICT_B;PROVINCE_7;6;1675
CUST_11146;I;LOAN_017883;A;0;20260226;11;8;3;20250329;6740;5060;55.25;66.81;13.55;11.97;14.34;11.85;0;1;20250226;;E;DISTRICT_B;PROVINCE_7;13;1825
CUST_11147;I;LOAN_017884;A;0;20250918;5;2;2;20250420;31030;18110;53.08;478.41;14.60;71.61;15.43;66.05;0;1;20250320;;E;DISTRICT_B;PROVINCE_42;9;1206
CUST_11148;I;LOAN_017885;A;0;20260122;8;7;2;20250524;62560;59780;54.16;1383.97;15.08;178.11;15.08;194.46;0;1;20250424;;E;DISTRICT_B;PROVINCE_7;4;1900
CUST_11149;I;LOAN_017886;A;0;20251231;11;5;6;20250131;147930;26410;54.58;332.90;15.63;39.95;13.63;40.80;0;1;20241229;;H;DISTRICT_B;PROVINCE_14;3;1486
CUST_11150;I;LOAN_017887;A;0;20260326;12;9;2;20250426;17930;17710;49.76;256.89;16.31;41.61;13.59;44.08;0;1;20250327;;E;DISTRICT_B;PROVINCE_1;1;1527
CUST_11151;I;LOAN_017888;A;0;20260311;11;9;3;20250411;119430;86990;52.78;3389.30;14.74;507.97;15.24;588.22;0;1;20250306;;E;DISTRICT_B;PROVINCE_3;7;1226
CUST_11152;I;LOAN_017889;A;0;20260413;11;9;1;20250513;121020;107040;47.33;3964.08;14.37;586.65;15.39;594.89;0;1;20250413;;E;DISTRICT_B;PROVINCE_36;2;1028
CUST_11153;I;LOAN_017890;A;0;20260220;12;7;3;20250322;55150;32830;49.91;884.70;14.19;149.54;15.57;133.00;0;1;20250220;;E;DISTRICT_B;PROVINCE_6;10;1364
CUST_11153;I;LOAN_017891;A;0;20260319;11;8;2;20250419;29040;19480;54.26;565.70;16.13;75.55;16.27;75.39;0;1;20250319;;E;DISTRICT_B;PROVINCE_6;3;874
CUST_11154;I;LOAN_017892;A;0;20250916;5;3;2;20250418;71770;45610;50.49;1365.84;16.38;209.47;16.11;170.96;0;1;20250318;;E;DISTRICT_B;PROVINCE_40;15;1663
CUST_11155;I;LOAN_017893;A;0;20251230;9;5;3;20250501;169680;116810;55.98;1238.99;16.44;218.08;14.89;215.02;0;1;20250401;;E;DISTRICT_B;PROVINCE_1;11;1371
CUST_11156;I;LOAN_017894;A;0;20260319;11;9;3;20250419;107990;89940;51.30;2249.85;16.03;405.41;13.73;335.55;0;1;20250319;;E;DISTRICT_B;PROVINCE_1;6;1105
CUST_11157;I;LOAN_017895;A;0;20260329;11;9;2;20250428;53030;43080;49.26;797.63;14.14;120.28;13.94;122.29;0;1;20250329;;E;DISTRICT_B;PROVINCE_14;3;1689
CUST_11158;I;LOAN_017896;A;0;20260330;12;8;3;20250429;41370;35820;52.16;470.76;14.22;71.52;16.46;75.01;0;1;20250330;;H;DISTRICT_B;PROVINCE_14;1;812
CUST_11158;I;LOAN_017897;A;0;20260414;12;9;2;20250514;43410;33640;53.69;1397.73;15.51;206.79;15.94;215.61;0;1;20250414;;H;DISTRICT_B;PROVINCE_14;1;955
CUST_11159;I;LOAN_017898;A;0;20260324;12;8;2;20250424;65330;53810;57.56;1257.76;13.89;184.82;14.62;186.31;0;1;20250324;;E;DISTRICT_B;PROVINCE_23;3;1065
CUST_11160;I;LOAN_017899;A;0;20250830;3;1;1;20250702;1450;1250;55.67;15.00;14.81;2.48;16.28;2.31;0;1;20250529;;H;DISTRICT_B;PROVINCE_14;11;864
CUST_11161;I;LOAN_017900;A;0;20251211;9;5;3;20250413;29430;21000;47.05;654.17;15.03;96.99;14.10;91.80;0;1;20250313;;E;DISTRICT_B;PROVINCE_13;8;1403
CUST_11162;I;LOAN_017901;A;0;20260102;6;6;0;20250802;22660;21910;65.68;257.20;16.23;40.46;16.12;48.37;0;1;20250703;;H;DISTRICT_B;PROVINCE_7;5;1509
CUST_11162;I;LOAN_017902;A;0;20260415;11;9;1;20250515;114330;86860;50.44;2991.82;13.76;564.33;15.51;541.00;0;1;20250415;;E;DISTRICT_B;PROVINCE_7;9;1160
CUST_11163;I;LOAN_017903;A;0;20260226;10;8;3;20250329;112680;81920;50.88;1192.46;15.30;211.79;16.24;203.06;0;1;20250226;;E;DISTRICT_B;PROVINCE_1;6;988
CUST_11164;I;LOAN_017904;A;0;20260324;11;9;2;20250424;46400;29060;54.48;817.59;13.90;115.55;14.95;104.81;0;1;20250324;;E;DISTRICT_B;PROVINCE_1;5;1081
CUST_11165;I;LOAN_017905;A;0;20260410;12;9;1;20250510;136260;149810;48.70;5831.68;14.04;875.00;14.34;817.35;0;1;20250410;;E;DISTRICT_B;PROVINCE_7;6;1859
CUST_11166;I;LOAN_017906;A;0;20260317;11;8;2;20250417;2450;2050;48.25;68.28;13.96;11.01;15.20;9.45;0;1;20250317;;E;DISTRICT_B;PROVINCE_13;9;928
CUST_11167;I;LOAN_017907;A;0;20251230;6;5;0;20250730;26680;26770;61.29;354.03;13.79;63.71;15.95;64.37;0;1;20250630;;H;DISTRICT_B;PROVINCE_8;12;821
CUST_11168;I;LOAN_017908;A;0;20260312;13;9;2;20250412;200860;155460;48.12;5227.87;14.95;992.71;14.55;931.92;0;1;20250312;;E;DISTRICT_B;PROVINCE_7;1;1772
CUST_11169;I;LOAN_017909;A;0;20260227;11;8;4;20250330;103370;79890;48.51;976.13;13.52;165.72;15.37;140.52;0;1;20250227;;E;DISTRICT_B;PROVINCE_1;5;1385
CUST_11170;I;LOAN_017910;A;0;20260312;12;9;2;20250412;126850;105020;55.47;4572.71;14.74;699.50;13.71;650.56;0;1;20250305;;E;DISTRICT_B;PROVINCE_70;2;1262
CUST_11171;I;LOAN_017911;A;0;20260220;11;7;4;20250322;26510;17780;55.22;392.70;13.98;69.93;14.73;74.88;0;1;20250220;;E;DISTRICT_B;PROVINCE_21;8;1325
CUST_11172;I;LOAN_017912;A;0;20251218;8;5;2;20250420;33950;22470;49.92;522.42;16.37;96.11;14.76;77.82;0;1;20250320;;E;DISTRICT_B;PROVINCE_7;7;1436
CUST_11173;I;LOAN_017913;A;0;20251231;9;5;3;20250502;39600;31230;51.56;335.22;15.80;40.51;16.28;41.35;0;1;20250331;;E;DISTRICT_B;PROVINCE_20;14;1770
CUST_11174;I;LOAN_017914;A;0;20251210;12;5;5;20250512;44250;28630;53.84;1111.19;14.35;196.65;15.83;174.88;0;1;20241207;;E;DISTRICT_B;PROVINCE_34;12;1140
